bay_id,st_marker_id,status,location,lat,lon
3700,7665S,Present,"(-37.804071854016755, 144.9579550815182)",-37.804071854016755,144.9579550815182
3401,6243W,Present,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
3492,6576N,Present,"(-37.80822296307644, 144.95988661053423)",-37.80822296307644,144.95988661053423
1143,C1218,Present,"(-37.812416814759146, 144.95951736968289)",-37.812416814759146,144.95951736968289
1114,C1144,Present,"(-37.814260020397086, 144.96035910621288)",-37.814260020397086,144.96035910621288
1144,C1220,Present,"(-37.812366553343665, 144.95949445282753)",-37.812366553343665,144.95949445282753
1145,C1222,Present,"(-37.8123432545454, 144.95948382941992)",-37.8123432545454,144.95948382941992
4690,8636E,Present,"(-37.82567308973519, 144.96255224056898)",-37.82567308973519,144.96255224056898
874,770E,Unoccupied,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
4560,8001W,Present,"(-37.83018106475396, 144.96923023104904)",-37.83018106475396,144.96923023104904
6102,C13504,Present,"(-37.81922796888642, 144.94590260169764)",-37.81922796888642,144.94590260169764
3553,7078N,Present,"(-37.80873768608281, 144.9538699985423)",-37.80873768608281,144.9538699985423
1098,C1104,Present,"(-37.81615960326194, 144.96123167387884)",-37.81615960326194,144.96123167387884
3630,7579S,Unoccupied,"(-37.80582157665668, 144.9546180926589)",-37.80582157665668,144.9546180926589
1096,C1100,Present,"(-37.8162014901671, 144.96125097354576)",-37.8162014901671,144.96125097354576
1108,C1132,Present,"(-37.81442543736077, 144.96043539605148)",-37.81442543736077,144.96043539605148
6115,C13556,Present,"(-37.81936103308774, 144.94544132790173)",-37.81936103308774,144.94544132790173
744,C216,Present,"(-37.815702927701466, 144.97223925082784)",-37.815702927701466,144.97223925082784
6152,C13712,Unoccupied,"(-37.820047293312655, 144.94306604406387)",-37.820047293312655,144.94306604406387
933,C740,Present,"(-37.81348501071899, 144.96841138944723)",-37.81348501071899,144.96841138944723
6114,C13552,Present,"(-37.81935188276865, 144.94547304889073)",-37.81935188276865,144.94547304889073
4197,C6670,Present,"(-37.80871070565439, 144.9585441698922)",-37.80871070565439,144.9585441698922
6151,C13708,Present,"(-37.82003923050601, 144.94309376899662)",-37.82003923050601,144.94309376899662
6135,C13644,Unoccupied,"(-37.81977373071475, 144.9440145055217)",-37.81977373071475,144.9440145055217
6122,C13592,Present,"(-37.81952800191678, 144.9448645492551)",-37.81952800191678,144.9448645492551
5046,9823S,Present,"(-37.82515288496929, 144.9703650031805)",-37.82515288496929,144.9703650031805
4025,C6088,Unoccupied,"(-37.80500302625974, 144.95228985072862)",-37.80500302625974,144.95228985072862
912,C670,Present,"(-37.81440744587311, 144.96883413715778)",-37.81440744587311,144.96883413715778
3804,C5438,Present,"(-37.80806758201713, 144.9547247167863)",-37.80806758201713,144.9547247167863
747,C228,Present,"(-37.81557574782717, 144.9721800757925)",-37.81557574782717,144.9721800757925
3890,C5684,Present,"(-37.806319546626796, 144.95507086893082)",-37.806319546626796,144.95507086893082
1012,959W,Present,"(-37.81202079644797, 144.96203120398792)",-37.81202079644797,144.96203120398792
4206,C6706,Present,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
5399,11764E,Present,"(-37.809957840308044, 144.9757155010556)",-37.809957840308044,144.9757155010556
3706,7672N,Present,"(-37.803788683566225, 144.9570519975389)",-37.803788683566225,144.9570519975389
4439,C7718,Unoccupied,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
4367,C7168,Unoccupied,"(-37.807213873238794, 144.9536295182072)",-37.807213873238794,144.9536295182072
4360,C7154,Unoccupied,"(-37.80710988161803, 144.95384108436636)",-37.80710988161803,144.95384108436636
585,20E,Present,"(-37.814474613640314, 144.9746042219984)",-37.814474613640314,144.9746042219984
1400,1583S,Unoccupied,"(-37.81867251634077, 144.96361441607365)",-37.81867251634077,144.96361441607365
5919,12806N,Present,"(-37.802802625462434, 144.96728154755502)",-37.802802625462434,144.96728154755502
6828,14016E,Unoccupied,"(-37.797619376098076, 144.95802797492206)",-37.797619376098076,144.95802797492206
6869,14098E,Present,"(-37.7947111211993, 144.9583852192248)",-37.7947111211993,144.9583852192248
2497,C2926,Unoccupied,"(-37.812460436047175, 144.96160240524839)",-37.812460436047175,144.96160240524839
3112,5269W,Present,"(-37.80455279188191, 144.9573069024395)",-37.80455279188191,144.9573069024395
5872,C9190,Present,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
3905,C5724,Present,"(-37.80522625027015, 144.95526217349115)",-37.80522625027015,144.95526217349115
1126,C1168,Present,"(-37.813612224214225, 144.96006313613353)",-37.813612224214225,144.96006313613353
698,429W,Present,"(-37.8126937429261, 144.970723307995)",-37.8126937429261,144.970723307995
5131,9944N,Present,"(-37.825892674819144, 144.96747883549938)",-37.825892674819144,144.96747883549938
5251,11527S,Present,"(-37.81187876420586, 144.9519544585611)",-37.81187876420586,144.9519544585611
5412,11784E,Present,"(-37.811085566669895, 144.97556512143274)",-37.811085566669895,144.97556512143274
2913,4885W,Unoccupied,"(-37.80843170945914, 144.9577155858433)",-37.80843170945914,144.9577155858433
758,C272,Present,"(-37.81524344883161, 144.97202679261656)",-37.81524344883161,144.97202679261656
4576,8017W,Present,"(-37.829683325935946, 144.9689994431188)",-37.829683325935946,144.9689994431188
1119,C1154,Present,"(-37.81380091705522, 144.96014880987124)",-37.81380091705522,144.96014880987124
5136,9949S,Present,"(-37.82608094220156, 144.96718263204252)",-37.82608094220156,144.96718263204252
5087,9884N,Present,"(-37.82544914937749, 144.96897986216487)",-37.82544914937749,144.96897986216487
3871,C5638,Unoccupied,"(-37.80689127173339, 144.95496868594748)",-37.80689127173339,144.95496868594748
4834,9232N,Present,"(-37.83130988071662, 144.96623160662682)",-37.83130988071662,144.96623160662682
5327,7841W,Present,"(-37.827402655274994, 144.97115058095847)",-37.827402655274994,144.97115058095847
1300,1291W,Present,"(-37.81895756040481, 144.95958673481084)",-37.81895756040481,144.95958673481084
5620,12264N,Present,"(-37.80954973073041, 144.97635119820478)",-37.80954973073041,144.97635119820478
3894,C5700,Present,"(-37.8061403466223, 144.95510289667212)",-37.8061403466223,144.95510289667212
1587,1975S,Present,"(-37.81661140618488, 144.96297711319318)",-37.81661140618488,144.96297711319318
5181,C8014,Unoccupied,"(-37.810500628557676, 144.95237272746522)",-37.810500628557676,144.95237272746522
4200,C6682,Unoccupied,"(-37.80873667807961, 144.95845516673938)",-37.80873667807961,144.95845516673938
5176,C8004,Present,"(-37.81043605646559, 144.9526027817319)",-37.81043605646559,144.9526027817319
5391,11748E,Present,"(-37.810217965782726, 144.9756724717453)",-37.810217965782726,144.9756724717453
5689,12355S,Unoccupied,"(-37.810087252936114, 144.97994641924595)",-37.810087252936114,144.97994641924595
5401,11768E,Present,"(-37.80989306166771, 144.97572600869802)",-37.80989306166771,144.97572600869802
6864,14088E,Unoccupied,"(-37.79508100008891, 144.95833829120167)",-37.79508100008891,144.95833829120167
6856,14072E,Unoccupied,"(-37.79571993686761, 144.9582596874708)",-37.79571993686761,144.9582596874708
2909,4879W,Present,"(-37.808502481813875, 144.95770309738248)",-37.808502481813875,144.95770309738248
4570,8011W,Present,"(-37.829855424277184, 144.96907931990978)",-37.829855424277184,144.96907931990978
3212,5512E,Unoccupied,"(-37.80703078783121, 144.95437489015836)",-37.80703078783121,144.95437489015836
5305,9531S,Present,"(-37.828255763399184, 144.96535763871094)",-37.828255763399184,144.96535763871094
3770,C4888,Unoccupied,"(-37.808273320935626, 144.957854167813)",-37.808273320935626,144.957854167813
767,C312,Present,"(-37.814668168512796, 144.9717587833493)",-37.814668168512796,144.9717587833493
5303,9535S,Present,"(-37.82822269475557, 144.96518093963235)",-37.82822269475557,144.96518093963235
3864,C5624,Unoccupied,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
5921,12808N,Present,"(-37.80281691034302, 144.96741335316648)",-37.80281691034302,144.96741335316648
4889,9310N,Present,"(-37.82918036665261, 144.96920419855763)",-37.82918036665261,144.96920419855763
5073,9852N,Present,"(-37.825192689085284, 144.96985752649502)",-37.825192689085284,144.96985752649502
4960,9389S,Present,"(-37.82982408257264, 144.96742197646267)",-37.82982408257264,144.96742197646267
4041,C6120,Unoccupied,"(-37.80456232146689, 144.95236836462684)",-37.80456232146689,144.95236836462684
4846,9246N,Present,"(-37.82877889104269, 144.97058682433521)",-37.82877889104269,144.97058682433521
5134,9947S,Present,"(-37.826062390987715, 144.96724635821238)",-37.826062390987715,144.96724635821238
4995,9427S,Present,"(-37.830141509734695, 144.9663235435298)",-37.830141509734695,144.9663235435298
4361,C7156,Present,"(-37.80712310200124, 144.95381396511996)",-37.80712310200124,144.95381396511996
3542,7062N,Unoccupied,"(-37.80857594929172, 144.95442898979934)",-37.80857594929172,144.95442898979934
865,690E,Present,"(-37.814095683783655, 144.96881719043878)",-37.814095683783655,144.96881719043878
5750,12438N,Present,"(-37.81183232447522, 144.97570556879316)",-37.81183232447522,144.97570556879316
4036,C6110,Unoccupied,"(-37.804685928226846, 144.95234643427727)",-37.804685928226846,144.95234643427727
3992,C5952,Unoccupied,"(-37.803951551308515, 144.95398915548344)",-37.803951551308515,144.95398915548344
5867,C9170,Present,"(-37.79845224001575, 144.96520917346135)",-37.79845224001575,144.96520917346135
2501,C2934,Unoccupied,"(-37.81249994562861, 144.9614667230229)",-37.81249994562861,144.9614667230229
4800,9120N,Present,"(-37.83013557323537, 144.97027181139703)",-37.83013557323537,144.97027181139703
5067,9844N,Present,"(-37.82516026606384, 144.96996859355033)",-37.82516026606384,144.96996859355033
1162,C1270,Present,"(-37.81162744503793, 144.9591589722512)",-37.81162744503793,144.9591589722512
6841,14042E,Present,"(-37.796608104390714, 144.95815079776662)",-37.796608104390714,144.95815079776662
4893,9315S,Present,"(-37.82946744191621, 144.96866459989212)",-37.82946744191621,144.96866459989212
3554,7079S,Present,"(-37.808883282556195, 144.95388681329126)",-37.808883282556195,144.95388681329126
5670,12338N,Unoccupied,"(-37.80988360867599, 144.97942818232048)",-37.80988360867599,144.97942818232048
6661,8467W,Present,"(-37.82550737225592, 144.96665162367316)",-37.82550737225592,144.96665162367316
5726,12406N,Unoccupied,"(-37.81076240555533, 144.97673109516006)",-37.81076240555533,144.97673109516006
3328,6012N,Present,"(-37.81014027037214, 144.95755226732797)",-37.81014027037214,144.95755226732797
4899,9321S,Unoccupied,"(-37.829490447843284, 144.96857157061635)",-37.829490447843284,144.96857157061635
5869,C9178,Present,"(-37.798462060913884, 144.96530212179977)",-37.798462060913884,144.96530212179977
4040,C6118,Unoccupied,"(-37.804585924666576, 144.95236420497469)",-37.804585924666576,144.95236420497469
5870,C9182,Present,"(-37.79846529772058, 144.96533287717432)",-37.79846529772058,144.96533287717432
770,C324,Present,"(-37.81451935411723, 144.97168934487183)",-37.81451935411723,144.97168934487183
1150,C1238,Present,"(-37.812202190059296, 144.95941951016198)",-37.812202190059296,144.95941951016198
5899,C9036,Present,"(-37.80288624443442, 144.96715479442167)",-37.80288624443442,144.96715479442167
5898,C9032,Present,"(-37.80288266019555, 144.9671225621583)",-37.80288266019555,144.9671225621583
4297,C6930,Unoccupied,"(-37.80937230506347, 144.95599230220782)",-37.80937230506347,144.95599230220782
5650,12295S,Present,"(-37.80979975860717, 144.9773145450211)",-37.80979975860717,144.9773145450211
3019,5100E,Present,"(-37.804378178842995, 144.9577120543801)",-37.804378178842995,144.9577120543801
5665,12328N,Unoccupied,"(-37.80982658778716, 144.97889542467027)",-37.80982658778716,144.97889542467027
5041,9519S,Present,"(-37.82842941215759, 144.96624821453486)",-37.82842941215759,144.96624821453486
3707,7673S,Present,"(-37.80396233000361, 144.95696820755848)",-37.80396233000361,144.95696820755848
5051,9828N,Present,"(-37.82507159646341, 144.97027343138956)",-37.82507159646341,144.97027343138956
5112,9916N,Present,"(-37.82557784480253, 144.9685393479087)",-37.82557784480253,144.9685393479087
5312,7811W,Present,"(-37.829506278589136, 144.97103500186853)",-37.829506278589136,144.97103500186853
4443,C7732,Present,"(-37.80317773867142, 144.95075600524456)",-37.80317773867142,144.95075600524456
5137,9950N,Present,"(-37.82591473699894, 144.96740310224476)",-37.82591473699894,144.96740310224476
4821,9206N,Unoccupied,"(-37.83114582378511, 144.9667907308505)",-37.83114582378511,144.9667907308505
3887,C5674,Unoccupied,"(-37.80642003664096, 144.95505290903196)",-37.80642003664096,144.95505290903196
2499,C2930,Present,"(-37.812479771707125, 144.96153589674594)",-37.812479771707125,144.96153589674594
1850,2567S,Present,"(-37.81425874402265, 144.95939810599265)",-37.81425874402265,144.95939810599265
1027,1192E,Unoccupied,"(-37.81331958123158, 144.96005673276989)",-37.81331958123158,144.96005673276989
2204,3878N,Present,"(-37.81148038722951, 144.95713182848573)",-37.81148038722951,144.95713182848573
2888,4827W,Present,"(-37.81074420400237, 144.95863565013047)",-37.81074420400237,144.95863565013047
5629,12282N,Present,"(-37.80967937894793, 144.97755782587637)",-37.80967937894793,144.97755782587637
2189,3860N,Present,"(-37.811225724167116, 144.95801049561726)",-37.811225724167116,144.95801049561726
4019,C6076,Present,"(-37.80514223840947, 144.95226476285308)",-37.80514223840947,144.95226476285308
5474,11871W,Present,"(-37.81145303859785, 144.9779321559351)",-37.81145303859785,144.9779321559351
1537,1902N,Present,"(-37.813814894024176, 144.9719800459078)",-37.813814894024176,144.9719800459078
4566,8007W,Present,"(-37.83001445647915, 144.9691530354263)",-37.83001445647915,144.9691530354263
1005,949W,Present,"(-37.813104376935705, 144.9625311043034)",-37.813104376935705,144.9625311043034
3014,5090E,Present,"(-37.804541581068314, 144.95778548313484)",-37.804541581068314,144.95778548313484
5475,11873W,Unoccupied,"(-37.81139863034911, 144.97794133107868)",-37.81139863034911,144.97794133107868
4236,C6788,Present,"(-37.80934752191678, 144.95679676276313)",-37.80934752191678,144.95679676276313
3588,7146N,Present,"(-37.80845438331892, 144.95239578991172)",-37.80845438331892,144.95239578991172
4301,C6938,Unoccupied,"(-37.809330270096325, 144.95600001926937)",-37.809330270096325,144.95600001926937
3081,5219W,Present,"(-37.805413960903536, 144.95714744754537)",-37.805413960903536,144.95714744754537
6676,8626E,Present,"(-37.82576981867478, 144.96243674304998)",-37.82576981867478,144.96243674304998
5356,8893W,Present,"(-37.82479338409993, 144.96129747483866)",-37.82479338409993,144.96129747483866
4725,8674E,Present,"(-37.82530117411844, 144.96299183168892)",-37.82530117411844,144.96299183168892
3940,C5796,Unoccupied,"(-37.80398540792126, 144.9554852483999)",-37.80398540792126,144.9554852483999
765,C304,Present,"(-37.81473778811464, 144.9717907288857)",-37.81473778811464,144.9717907288857
4705,8651W,Present,"(-37.82556051598317, 144.96248921246035)",-37.82556051598317,144.96248921246035
4553,10046N,Present,"(-37.823062858213724, 144.96568871854532)",-37.823062858213724,144.96568871854532
3724,7737S,Present,"(-37.80325401620138, 144.95058834497473)",-37.80325401620138,144.95058834497473
5434,11820E,Unoccupied,"(-37.81363153916266, 144.97780476785806)",-37.81363153916266,144.97780476785806
943,C768,Present,"(-37.813204770295954, 144.96828258220722)",-37.813204770295954,144.96828258220722
3857,C5610,Present,"(-37.80729075478993, 144.95489727880891)",-37.80729075478993,144.95489727880891
3976,C5920,Present,"(-37.804345921495845, 144.9539190313697)",-37.804345921495845,144.9539190313697
4442,C7730,Present,"(-37.80318101848323, 144.95078523746167)",-37.80318101848323,144.95078523746167
4180,C6628,Present,"(-37.80844275440215, 144.9594691475015)",-37.80844275440215,144.9594691475015
